Territorio;Periodo;Provenienza;Arrivi Hotel;Arrivi Altro;Arrivi Totali
Venezia;2016-10;Italia;77701.0;20214.0;97915.0
Venezia;2016-10;Mondo;453054.0;115092.0;568146.0
Venezia;2016-10;Paesi esteri;375353.0;94878.0;470231.0
Venezia;2016-11;Italia;62186.0;14827.0;77013.0
Venezia;2016-11;Mondo;284835.0;55492.0;340327.0
Venezia;2016-11;Paesi esteri;222649.0;40665.0;263314.0
Venezia;2016-12;Italia;65464.0;16990.0;82454.0
Venezia;2016-12;Mondo;245076.0;54575.0;299651.0
Venezia;2016-12;Paesi esteri;179612.0;37585.0;217197.0
Venezia;2017-01;Italia;56162.0;13235.0;69397.0
Venezia;2017-01;Mondo;227870.0;44028.0;271898.0
Venezia;2017-01;Paesi esteri;171708.0;30793.0;202501.0
Venezia;2017-02;Italia;66584.0;17978.0;84562.0
Venezia;2017-02;Mondo;285032.0;65626.0;350658.0
Venezia;2017-02;Paesi esteri;218448.0;47648.0;266096.0
Venezia;2017-03;Italia;79196.0;18431.0;97627.0
Venezia;2017-03;Mondo;350484.0;71693.0;422177.0
Venezia;2017-03;Paesi esteri;271288.0;53262.0;324550.0
Venezia;2017-04;Italia;119112.0;71153.0;190265.0
Venezia;2017-04;Mondo;530151.0;212901.0;743052.0
Venezia;2017-04;Paesi esteri;411039.0;141748.0;552787.0
Venezia;2017-05;Italia;113240.0;64319.0;177559.0
Venezia;2017-05;Mondo;569414.0;258579.0;827993.0
Venezia;2017-05;Paesi esteri;456174.0;194260.0;650434.0
Venezia;2017-06;Italia;199933.0;196988.0;396921.0
Venezia;2017-06;Mondo;768024.0;635613.0;1403637.0
Venezia;2017-06;Paesi esteri;568091.0;438625.0;1006716.0
Venezia;2017-07;Italia;184850.0;179546.0;364396.0
Venezia;2017-07;Mondo;846051.0;776981.0;1623032.0
Venezia;2017-07;Paesi esteri;661201.0;597435.0;1258636.0
Venezia;2017-08;Italia;217871.0;202270.0;420141.0
Venezia;2017-08;Mondo;805066.0;717993.0;1523059.0
Venezia;2017-08;Paesi esteri;587195.0;515723.0;1102918.0
Venezia;2017-09;Italia;108976.0;58436.0;167412.0
Venezia;2017-09;Mondo;627656.0;357037.0;984693.0
Venezia;2017-09;Paesi esteri;518680.0;298601.0;817281.0
Venezia;2017-10;Italia;72374.0;20293.0;92667.0
Venezia;2017-10;Mondo;476021.0;158560.0;634581.0
Venezia;2017-10;Paesi esteri;403647.0;138267.0;541914.0
Venezia;2017-11;Italia;71463.0;20729.0;92192.0
Venezia;2017-11;Mondo;302487.0;80101.0;382588.0
Venezia;2017-11;Paesi esteri;231024.0;59372.0;290396.0
Venezia;2017-12;Italia;70169.0;19597.0;89766.0
Venezia;2017-12;Mondo;262247.0;71319.0;333566.0
Venezia;2017-12;Paesi esteri;192078.0;51722.0;243800.0
Venezia;2018-01;Italia;57818.0;13075.0;70893.0
Venezia;2018-01;Mondo;239483.0;56417.0;295900.0
Venezia;2018-01;Paesi esteri;181665.0;43342.0;225007.0
Venezia;2018-02;Italia;67089.0;18903.0;85992.0
Venezia;2018-02;Mondo;297753.0;78342.0;376095.0
Venezia;2018-02;Paesi esteri;230664.0;59439.0;290103.0
Venezia;2018-03;Italia;74845.0;24400.0;99245.0
Venezia;2018-03;Mondo;384269.0;108087.0;492356.0
Venezia;2018-03;Paesi esteri;309424.0;83687.0;393111.0
Venezia;2018-04;Italia;117852.0;71657.0;189509.0
Venezia;2018-04;Mondo;499910.0;210475.0;710385.0
Venezia;2018-04;Paesi esteri;382058.0;138818.0;520876.0
Venezia;2018-05;Italia;117117.0;75397.0;192514.0
Venezia;2018-05;Mondo;645729.0;409117.0;1054846.0
Venezia;2018-05;Paesi esteri;528612.0;333720.0;862332.0
Venezia;2018-06;Italia;208612.0;212963.0;421575.0
Venezia;2018-06;Mondo;747159.0;574900.0;1322059.0
Venezia;2018-06;Paesi esteri;538547.0;361937.0;900484.0
Venezia;2018-07;Italia;179956.0;150486.0;330442.0
Venezia;2018-07;Mondo;823200.0;707418.0;1530618.0
Venezia;2018-07;Paesi esteri;643244.0;556932.0;1200176.0
Venezia;2018-08;Italia;215685.0;197870.0;413555.0
Venezia;2018-08;Mondo;802804.0;707223.0;1510027.0
Venezia;2018-08;Paesi esteri;587119.0;509353.0;1096472.0
Venezia;2018-09;Italia;133000.0;75738.0;208738.0
Venezia;2018-09;Mondo;651286.0;374790.0;1026076.0
Venezia;2018-09;Paesi esteri;518286.0;299052.0;817338.0
Venezia;2018-10;Italia;72908.0;23557.0;96465.0
Venezia;2018-10;Mondo;473021.0;164184.0;637205.0
Venezia;2018-10;Paesi esteri;400113.0;140627.0;540740.0
Venezia;2018-11;Italia;69880.0;23538.0;93418.0
Venezia;2018-11;Mondo;299798.0;84112.0;383910.0
Venezia;2018-11;Paesi esteri;229918.0;60574.0;290492.0
Venezia;2018-12;Italia;68804.0;22059.0;90863.0
Venezia;2018-12;Mondo;261102.0;76571.0;337673.0
Venezia;2018-12;Paesi esteri;192298.0;54512.0;246810.0
Venezia;2019-01;Italia;54915.0;14233.0;69148.0
Venezia;2019-01;Mondo;225105.0;60686.0;285791.0
Venezia;2019-01;Paesi esteri;170190.0;46453.0;216643.0
Venezia;2019-02;Italia;61907.0;18975.0;80882.0
Venezia;2019-02;Mondo;283295.0;84787.0;368082.0
Venezia;2019-02;Paesi esteri;221388.0;65812.0;287200.0
Venezia;2019-03;Italia;87984.0;30192.0;118176.0
Venezia;2019-03;Mondo;384468.0;115917.0;500385.0
Venezia;2019-03;Paesi esteri;296484.0;85725.0;382209.0
Venezia;2019-04;Italia;110544.0;74734.0;185278.0
Venezia;2019-04;Mondo;498337.0;261603.0;759940.0
Venezia;2019-04;Paesi esteri;387793.0;186869.0;574662.0
Venezia;2019-05;Italia;96923.0;72594.0;169517.0
Venezia;2019-05;Mondo;560716.0;325164.0;885880.0
Venezia;2019-05;Paesi esteri;463793.0;252570.0;716363.0
Venezia;2019-06;Italia;201782.0;198364.0;400146.0
Venezia;2019-06;Mondo;791904.0;715889.0;1507793.0
Venezia;2019-06;Paesi esteri;590122.0;517525.0;1107647.0
Venezia;2019-07;Italia;182310.0;150891.0;333201.0
Venezia;2019-07;Mondo;811999.0;734957.0;1546956.0
Venezia;2019-07;Paesi esteri;629689.0;584066.0;1213755.0
Venezia;2019-08;Italia;243856.0;242870.0;486726.0
Venezia;2019-08;Mondo;849307.0;835104.0;1684411.0
Venezia;2019-08;Paesi esteri;605451.0;592234.0;1197685.0
Venezia;2019-09;Italia;130758.0;70818.0;201576.0
Venezia;2019-09;Mondo;648000.0;387984.0;1035984.0
Venezia;2019-09;Paesi esteri;517242.0;317166.0;834408.0
Venezia;2019-10;Italia;81092.0;30058.0;111150.0
Venezia;2019-10;Mondo;497079.0;210514.0;707593.0
Venezia;2019-10;Paesi esteri;415987.0;180456.0;596443.0
Venezia;2019-11;Italia;71437.0;23148.0;94585.0
Venezia;2019-11;Mondo;294491.0;86134.0;380625.0
Venezia;2019-11;Paesi esteri;223054.0;62986.0;286040.0
Venezia;2019-12;Italia;60942.0;19692.0;80634.0
Venezia;2019-12;Mondo;239345.0;76995.0;316340.0
Venezia;2019-12;Paesi esteri;178403.0;57303.0;235706.0
Venezia;2020-01;Italia;56882.0;15086.0;71968.0
Venezia;2020-01;Mondo;229783.0;64368.0;294151.0
Venezia;2020-01;Paesi esteri;172901.0;49282.0;222183.0
Venezia;2020-02;Italia;59809.0;21857.0;81666.0
Venezia;2020-02;Mondo;236346.0;87823.0;324169.0
Venezia;2020-02;Paesi esteri;176537.0;65966.0;242503.0
Venezia;2020-03;Italia;7459.0;2388.0;9847.0
Venezia;2020-03;Mondo;15602.0;4556.0;20158.0
Venezia;2020-03;Paesi esteri;8143.0;2168.0;10311.0
Venezia;2020-04;Italia;933.0;437.0;1370.0
Venezia;2020-04;Mondo;1032.0;517.0;1549.0
Venezia;2020-04;Paesi esteri;99.0;80.0;179.0
Venezia;2020-05;Italia;14781.0;21352.0;36133.0
Venezia;2020-05;Mondo;15490.0;21804.0;37294.0
Venezia;2020-05;Paesi esteri;709.0;452.0;1161.0
Venezia;2020-06;Italia;135622.0;132260.0;267882.0
Venezia;2020-06;Mondo;168104.0;170615.0;338719.0
Venezia;2020-06;Paesi esteri;32482.0;38355.0;70837.0
Venezia;2020-07;Italia;226953.0;193602.0;420555.0
Venezia;2020-07;Mondo;369038.0;369977.0;739015.0
Venezia;2020-07;Paesi esteri;142085.0;176375.0;318460.0
Venezia;2020-08;Italia;278908.0;303051.0;581959.0
Venezia;2020-08;Mondo;507926.0;634891.0;1142817.0
Venezia;2020-08;Paesi esteri;229018.0;331840.0;560858.0
Venezia;2020-09;Italia;150521.0;98619.0;249140.0
Venezia;2020-09;Mondo;314155.0;264906.0;579061.0
Venezia;2020-09;Paesi esteri;163634.0;166287.0;329921.0
Venezia;2020-10;Italia;54399.0;19391.0;73790.0
Venezia;2020-10;Mondo;113523.0;56398.0;169921.0
Venezia;2020-10;Paesi esteri;59124.0;37007.0;96131.0
Venezia;2020-11;Italia;16942.0;5077.0;22019.0
Venezia;2020-11;Mondo;22655.0;6941.0;29596.0
Venezia;2020-11;Paesi esteri;5713.0;1864.0;7577.0
Venezia;2020-12;Italia;14210.0;4141.0;18351.0
Venezia;2020-12;Mondo;17518.0;5296.0;22814.0
Venezia;2020-12;Paesi esteri;3308.0;1155.0;4463.0
Venezia;2021-01;Italia;12600.0;3277.0;15877.0
Venezia;2021-01;Mondo;15374.0;4086.0;19460.0
Venezia;2021-01;Paesi esteri;2774.0;809.0;3583.0
Venezia;2021-02;Italia;22992.0;6921.0;29913.0
Venezia;2021-02;Mondo;29018.0;9397.0;38415.0
Venezia;2021-02;Paesi esteri;6026.0;2476.0;8502.0
Venezia;2021-03;Italia;17347.0;4501.0;21848.0
Venezia;2021-03;Mondo;22318.0;6029.0;28347.0
Venezia;2021-03;Paesi esteri;4971.0;1528.0;6499.0
Venezia;2021-04;Italia;21165.0;9172.0;30337.0
Venezia;2021-04;Mondo;25806.0;11253.0;37059.0
Venezia;2021-04;Paesi esteri;4641.0;2081.0;6722.0
Venezia;2021-05;Italia;100165.0;71135.0;171300.0
Venezia;2021-05;Mondo;147477.0;158587.0;306064.0
Venezia;2021-05;Paesi esteri;47312.0;87452.0;134764.0
Venezia;2021-06;Italia;234195.0;218022.0;452217.0
Venezia;2021-06;Mondo;406453.0;377815.0;784268.0
Venezia;2021-06;Paesi esteri;172258.0;159793.0;332051.0
Venezia;2021-07;Italia;241857.0;232535.0;474392.0
Venezia;2021-07;Mondo;585149.0;663597.0;1248746.0
Venezia;2021-07;Paesi esteri;343292.0;431062.0;774354.0
Venezia;2021-08;Italia;264062.0;253444.0;517506.0
Venezia;2021-08;Mondo;664867.0;741088.0;1405955.0
Venezia;2021-08;Paesi esteri;400805.0;487644.0;888449.0
Venezia;2021-09;Italia;164752.0;125003.0;289755.0
Venezia;2021-09;Mondo;436229.0;384299.0;820528.0
Venezia;2021-09;Paesi esteri;271477.0;259296.0;530773.0
Venezia;2021-10;Italia;108061.0;49199.0;157260.0
Venezia;2021-10;Mondo;295094.0;159815.0;454909.0
Venezia;2021-10;Paesi esteri;187033.0;110616.0;297649.0
Venezia;2021-11;Italia;67633.0;24108.0;91741.0
Venezia;2021-11;Mondo;166245.0;68562.0;234807.0
Venezia;2021-11;Paesi esteri;98612.0;44454.0;143066.0
Venezia;2021-12;Italia;58404.0;22073.0;80477.0
Venezia;2021-12;Mondo;126908.0;53283.0;180191.0
Venezia;2021-12;Paesi esteri;68504.0;31210.0;99714.0
Verona;2008-01;Italia;45885.0;5476.0;51361.0
Verona;2008-01;Paesi esteri;28779.0;1492.0;30271.0
Verona;2008-02;Italia;49053.0;6710.0;55763.0
Verona;2008-02;Paesi esteri;28496.0;1712.0;30208.0
Verona;2008-03;Italia;66030.0;21835.0;87865.0
Verona;2008-03;Paesi esteri;65920.0;18244.0;84164.0
Verona;2008-04;Italia;93625.0;38050.0;131675.0
Verona;2008-04;Paesi esteri;91011.0;34092.0;125103.0
Verona;2008-05;Italia;96240.0;49688.0;145928.0
Verona;2008-05;Paesi esteri;157534.0;93266.0;250800.0
Verona;2008-06;Italia;76500.0;45364.0;121864.0
Verona;2008-06;Paesi esteri;142600.0;92386.0;234986.0
Verona;2008-07;Italia;76994.0;39707.0;116701.0
Verona;2008-07;Paesi esteri;190237.0;165145.0;355382.0
Verona;2008-08;Italia;98755.0;73898.0;172653.0
Verona;2008-08;Paesi esteri;192948.0;161777.0;354725.0
Verona;2008-09;Italia;89207.0;34039.0;123246.0
Verona;2008-09;Paesi esteri;152776.0;80827.0;233603.0
Verona;2008-10;Italia;69354.0;13987.0;83341.0
Verona;2008-10;Paesi esteri;110467.0;24227.0;134694.0
Verona;2008-11;Italia;63581.0;9201.0;72782.0
Verona;2008-11;Paesi esteri;30260.0;2090.0;32350.0
Verona;2008-12;Italia;54407.0;8618.0;63025.0
Verona;2008-12;Paesi esteri;26058.0;1526.0;27584.0
Verona;2009-01;Italia;44213.0;6263.0;50476.0
Verona;2009-01;Paesi esteri;24832.0;1216.0;26048.0
Verona;2009-02;Italia;46451.0;6150.0;52601.0
Verona;2009-02;Paesi esteri;25614.0;1359.0;26973.0
Verona;2009-03;Italia;53320.0;9608.0;62928.0
Verona;2009-03;Paesi esteri;39659.0;5052.0;44711.0
Verona;2009-04;Italia;93619.0;47763.0;141382.0
Verona;2009-04;Paesi esteri;110857.0;57799.0;168656.0
Verona;2009-05;Italia;97043.0;59094.0;156137.0
Verona;2009-05;Paesi esteri;142858.0;87835.0;230693.0
Verona;2009-06;Italia;71844.0;42310.0;114154.0
Verona;2009-06;Paesi esteri;155536.0;114058.0;269594.0
Verona;2009-07;Italia;76775.0;42310.0;119085.0
Verona;2009-07;Paesi esteri;194672.0;179004.0;373676.0
Verona;2009-08;Italia;97575.0;70321.0;167896.0
Verona;2009-08;Paesi esteri;200526.0;181496.0;382022.0
Verona;2009-09;Italia;94938.0;38451.0;133389.0
Verona;2009-09;Paesi esteri;160098.0;90310.0;250408.0
Verona;2009-10;Italia;73196.0;16242.0;89438.0
Verona;2009-10;Paesi esteri;105753.0;29470.0;135223.0
Verona;2009-11;Italia;60731.0;9313.0;70044.0
Verona;2009-11;Paesi esteri;28759.0;1848.0;30607.0
Verona;2009-12;Italia;59686.0;10411.0;70097.0
Verona;2009-12;Paesi esteri;29450.0;1483.0;30933.0
Verona;2010-01;Italia;45494.0;6480.0;51974.0
Verona;2010-01;Paesi esteri;26777.0;1280.0;28057.0
Verona;2010-02;Italia;54246.0;7645.0;61891.0
Verona;2010-02;Paesi esteri;32605.0;1698.0;34303.0
Verona;2010-03;Italia;54349.0;11624.0;65973.0
Verona;2010-03;Paesi esteri;48566.0;14188.0;62754.0
Verona;2010-04;Italia;98645.0;45848.0;144493.0
Verona;2010-04;Paesi esteri;107456.0;44670.0;152126.0
Verona;2010-05;Italia;96639.0;39045.0;135684.0
Verona;2010-05;Paesi esteri;161965.0;119092.0;281057.0
Verona;2010-06;Italia;81878.0;48472.0;130350.0
Verona;2010-06;Paesi esteri;157142.0;105213.0;262355.0
Verona;2010-07;Italia;85692.0;51148.0;136840.0
Verona;2010-07;Paesi esteri;211230.0;191016.0;402246.0
Verona;2010-08;Italia;96973.0;65961.0;162934.0
Verona;2010-08;Paesi esteri;209691.0;184513.0;394204.0
Verona;2010-09;Italia;86802.0;35217.0;122019.0
Verona;2010-09;Paesi esteri;180843.0;102851.0;283694.0
Verona;2010-10;Italia;76815.0;18571.0;95386.0
Verona;2010-10;Paesi esteri;113939.0;29079.0;143018.0
Verona;2010-11;Italia;58469.0;8396.0;66865.0
Verona;2010-11;Paesi esteri;33251.0;2628.0;35879.0
Verona;2010-12;Italia;63731.0;9888.0;73619.0
Verona;2010-12;Paesi esteri;29203.0;2684.0;31887.0
Verona;2011-01;Italia;52676.0;7548.0;60224.0
Verona;2011-01;Paesi esteri;32035.0;1976.0;34011.0
Verona;2011-02;Italia;52884.0;6668.0;59552.0
Verona;2011-02;Paesi esteri;28393.0;2192.0;30585.0
Verona;2011-03;Italia;61051.0;10080.0;71131.0
Verona;2011-03;Paesi esteri;52909.0;5922.0;58831.0
Verona;2011-04;Italia;98553.0;52706.0;151259.0
Verona;2011-04;Paesi esteri;132079.0;76406.0;208485.0
Verona;2011-05;Italia;92264.0;37721.0;129985.0
Verona;2011-05;Paesi esteri;157450.0;68384.0;225834.0
Verona;2011-06;Italia;88447.0;50058.0;138505.0
Verona;2011-06;Paesi esteri;198789.0;160939.0;359728.0
Verona;2011-07;Italia;82856.0;47918.0;130774.0
Verona;2011-07;Paesi esteri;238412.0;210523.0;448935.0
Verona;2011-08;Italia;92807.0;66220.0;159027.0
Verona;2011-08;Paesi esteri;224837.0;190580.0;415417.0
Verona;2011-09;Italia;94119.0;42713.0;136832.0
Verona;2011-09;Paesi esteri;201890.0;118523.0;320413.0
Verona;2011-10;Italia;79869.0;20291.0;100160.0
Verona;2011-10;Paesi esteri;126582.0;36961.0;163543.0
Verona;2011-11;Italia;62536.0;8588.0;71124.0
Verona;2011-11;Paesi esteri;34886.0;3070.0;37956.0
Verona;2011-12;Italia;66719.0;12332.0;79051.0
Verona;2011-12;Paesi esteri;30807.0;3276.0;34083.0
Verona;2012-01;Italia;50596.0;7538.0;58134.0
Verona;2012-01;Paesi esteri;33624.0;2898.0;36522.0
Verona;2012-02;Italia;50700.0;7327.0;58027.0
Verona;2012-02;Paesi esteri;34907.0;3142.0;38049.0
Verona;2012-03;Italia;80103.0;20386.0;100489.0
Verona;2012-03;Paesi esteri;56294.0;16321.0;72615.0
Verona;2012-04;Italia;86952.0;50640.0;137592.0
Verona;2012-04;Paesi esteri;132877.0;70746.0;203623.0
Verona;2012-05;Italia;80589.0;31291.0;111880.0
Verona;2012-05;Paesi esteri;166542.0;111831.0;278373.0
Verona;2012-06;Italia;79973.0;58963.0;138936.0
Verona;2012-06;Paesi esteri;184530.0;142556.0;327086.0
Verona;2012-07;Italia;75142.0;34155.0;109297.0
Verona;2012-07;Paesi esteri;241265.0;215013.0;456278.0
Verona;2012-08;Italia;91351.0;56668.0;148019.0
Verona;2012-08;Paesi esteri;236426.0;199574.0;436000.0
Verona;2012-09;Italia;88356.0;39251.0;127607.0
Verona;2012-09;Paesi esteri;207796.0;128503.0;336299.0
Verona;2012-10;Italia;71767.0;16970.0;88737.0
Verona;2012-10;Paesi esteri;122196.0;37901.0;160097.0
Verona;2012-11;Italia;70119.0;12439.0;82558.0
Verona;2012-11;Paesi esteri;35488.0;4079.0;39567.0
Verona;2012-12;Italia;64296.0;12341.0;76637.0
Verona;2012-12;Paesi esteri;29279.0;3488.0;32767.0
Verona;2013-01;Italia;45987.0;7394.0;53381.0
Verona;2013-01;Paesi esteri;28119.0;3572.0;31691.0
Verona;2013-02;Italia;44620.0;7328.0;51948.0
Verona;2013-02;Paesi esteri;28922.0;3504.0;32426.0
Verona;2013-03;Italia;71715.0;19087.0;90802.0
Verona;2013-03;Paesi esteri;68716.0;23768.0;92484.0
Verona;2013-04;Italia;93749.0;40287.0;134036.0
Verona;2013-04;Paesi esteri;102797.0;45473.0;148270.0
Verona;2013-05;Italia;83158.0;25655.0;108813.0
Verona;2013-05;Paesi esteri;193830.0;139705.0;333535.0
Verona;2013-06;Italia;84146.0;52230.0;136376.0
Verona;2013-06;Paesi esteri;183669.0;136585.0;320254.0
Verona;2013-07;Italia;79676.0;38612.0;118288.0
Verona;2013-07;Paesi esteri;237011.0;209037.0;446048.0
Verona;2013-08;Italia;92863.0;62198.0;155061.0
Verona;2013-08;Paesi esteri;248681.0;219432.0;468113.0
Verona;2013-09;Italia;95869.0;43180.0;139049.0
Verona;2013-09;Paesi esteri;208910.0;126517.0;335427.0
Verona;2013-10;Italia;76408.0;18589.0;94997.0
Verona;2013-10;Paesi esteri;118206.0;41879.0;160085.0
Verona;2013-11;Italia;76861.0;15146.0;92007.0
Verona;2013-11;Paesi esteri;32265.0;4420.0;36685.0
Verona;2013-12;Italia;67796.0;14038.0;81834.0
Verona;2013-12;Paesi esteri;29311.0;4115.0;33426.0
Verona;2014-01;Italia;51027.0;9006.0;60033.0
Verona;2014-01;Paesi esteri;31355.0;4041.0;35396.0
Verona;2014-02;Italia;59377.0;10736.0;70113.0
Verona;2014-02;Paesi esteri;33549.0;4216.0;37765.0
Verona;2014-03;Italia;63726.0;14924.0;78650.0
Verona;2014-03;Paesi esteri;51077.0;8833.0;59910.0
Verona;2014-04;Italia;105457.0;52599.0;158056.0
Verona;2014-04;Paesi esteri;131374.0;84528.0;215902.0
Verona;2014-05;Italia;101354.0;51396.0;152750.0
Verona;2014-05;Paesi esteri;168742.0;97631.0;266373.0
Verona;2014-06;Italia;82303.0;47286.0;129589.0
Verona;2014-06;Paesi esteri;195358.0;174316.0;369674.0
Verona;2014-07;Italia;80248.0;36923.0;117171.0
Verona;2014-07;Paesi esteri;222480.0;208520.0;431000.0
Verona;2014-08;Italia;94615.0;56464.0;151079.0
Verona;2014-08;Paesi esteri;249254.0;240416.0;489670.0
Verona;2014-09;Italia;87915.0;40355.0;128270.0
Verona;2014-09;Paesi esteri;203983.0;135684.0;339667.0
Verona;2014-10;Italia;82486.0;22438.0;104924.0
Verona;2014-10;Paesi esteri;124754.0;51256.0;176010.0
Verona;2014-11;Italia;73329.0;14490.0;87819.0
Verona;2014-11;Paesi esteri;34094.0;4949.0;39043.0
Verona;2014-12;Italia;82372.0;18354.0;100726.0
Verona;2014-12;Paesi esteri;30970.0;4965.0;35935.0
Verona;2015-01;Italia;59952.0;11776.0;71728.0
Verona;2015-01;Paesi esteri;29460.0;4949.0;34409.0
Verona;2015-02;Italia;57659.0;11267.0;68926.0
Verona;2015-02;Paesi esteri;33476.0;4616.0;38092.0
Verona;2015-03;Italia;76155.0;22820.0;98975.0
Verona;2015-03;Paesi esteri;61759.0;26170.0;87929.0
Verona;2015-04;Italia;104029.0;49370.0;153399.0
Verona;2015-04;Paesi esteri;133670.0;70257.0;203927.0
Verona;2015-05;Italia;113508.0;58642.0;172150.0
Verona;2015-05;Paesi esteri;208253.0;159712.0;367965.0
Verona;2015-06;Italia;88391.0;54577.0;142968.0
Verona;2015-06;Paesi esteri;206275.0;151119.0;357394.0
Verona;2015-07;Italia;85647.0;46551.0;132198.0
Verona;2015-07;Paesi esteri;250417.0;223159.0;473576.0
Verona;2015-08;Italia;100339.0;65327.0;165666.0
Verona;2015-08;Paesi esteri;260344.0;245276.0;505620.0
Verona;2015-09;Italia;90747.0;44077.0;134824.0
Verona;2015-09;Paesi esteri;219236.0;157932.0;377168.0
Verona;2015-10;Italia;90512.0;25931.0;116443.0
Verona;2015-10;Paesi esteri;130627.0;53354.0;183981.0
Verona;2015-11;Italia;73025.0;16808.0;89833.0
Verona;2015-11;Paesi esteri;35574.0;6676.0;42250.0
Verona;2015-12;Italia;91114.0;21855.0;112969.0
Verona;2015-12;Paesi esteri;35119.0;5933.0;41052.0
Verona;2016-01;Italia;65368.0;13371.0;78739.0
Verona;2016-01;Mondo;96765.0;19125.0;115890.0
Verona;2016-01;Paesi esteri;31397.0;5754.0;37151.0
Verona;2016-02;Italia;68846.0;15115.0;83961.0
Verona;2016-02;Mondo;107387.0;21966.0;129353.0
Verona;2016-02;Paesi esteri;38541.0;6851.0;45392.0
Verona;2016-03;Italia;81188.0;33794.0;114982.0
Verona;2016-03;Mondo;165473.0;78264.0;243737.0
Verona;2016-03;Paesi esteri;84285.0;44470.0;128755.0
Verona;2016-04;Italia;115476.0;51811.0;167287.0
Verona;2016-04;Mondo;231233.0;123445.0;354678.0
Verona;2016-04;Paesi esteri;115757.0;71634.0;187391.0
Verona;2016-05;Italia;97238.0;39213.0;136451.0
Verona;2016-05;Mondo;306632.0;222066.0;528698.0
Verona;2016-05;Paesi esteri;209394.0;182853.0;392247.0
Verona;2016-06;Italia;106144.0;63379.0;169523.0
Verona;2016-06;Mondo;299815.0;214509.0;514324.0
Verona;2016-06;Paesi esteri;193671.0;151130.0;344801.0
Verona;2016-07;Italia;95794.0;53076.0;148870.0
Verona;2016-07;Mondo;368315.0;321033.0;689348.0
Verona;2016-07;Paesi esteri;272521.0;267957.0;540478.0
Verona;2016-08;Italia;103952.0;59692.0;163644.0
Verona;2016-08;Mondo;356421.0;308290.0;664711.0
Verona;2016-08;Paesi esteri;252469.0;248598.0;501067.0
Verona;2016-09;Italia;107104.0;62180.0;169284.0
Verona;2016-09;Mondo;335826.0;242997.0;578823.0
Verona;2016-09;Paesi esteri;228722.0;180817.0;409539.0
Verona;2016-10;Italia;109043.0;35120.0;144163.0
Verona;2016-10;Mondo;251483.0;110123.0;361606.0
Verona;2016-10;Paesi esteri;142440.0;75003.0;217443.0
Verona;2016-11;Italia;75479.0;19110.0;94589.0
Verona;2016-11;Mondo;111619.0;28934.0;140553.0
Verona;2016-11;Paesi esteri;36140.0;9824.0;45964.0
Verona;2016-12;Italia;90565.0;28318.0;118883.0
Verona;2016-12;Mondo;124778.0;37856.0;162634.0
Verona;2016-12;Paesi esteri;34213.0;9538.0;43751.0
Verona;2017-01;Italia;71011.0;19197.0;90208.0
Verona;2017-01;Mondo;104801.0;28506.0;133307.0
Verona;2017-01;Paesi esteri;33790.0;9309.0;43099.0
Verona;2017-02;Italia;68187.0;17890.0;86077.0
Verona;2017-02;Mondo;102652.0;27962.0;130614.0
Verona;2017-02;Paesi esteri;34465.0;10072.0;44537.0
Verona;2017-03;Italia;80577.0;22958.0;103535.0
Verona;2017-03;Mondo;140080.0;40856.0;180936.0
Verona;2017-03;Paesi esteri;59503.0;17898.0;77401.0
Verona;2017-04;Italia;136085.0;92379.0;228464.0
Verona;2017-04;Mondo;301459.0;234529.0;535988.0
Verona;2017-04;Paesi esteri;165374.0;142150.0;307524.0
Verona;2017-05;Italia;99953.0;45426.0;145379.0
Verona;2017-05;Mondo;285303.0;177718.0;463021.0
Verona;2017-05;Paesi esteri;185350.0;132292.0;317642.0
Verona;2017-06;Italia;96579.0;69177.0;165756.0
Verona;2017-06;Mondo;321173.0;296097.0;617270.0
Verona;2017-06;Paesi esteri;224594.0;226920.0;451514.0
Verona;2017-07;Italia;92223.0;55715.0;147938.0
Verona;2017-07;Mondo;357760.0;348859.0;706619.0
Verona;2017-07;Paesi esteri;265537.0;293144.0;558681.0
Verona;2017-08;Italia;103152.0;65158.0;168310.0
Verona;2017-08;Mondo;353372.0;336007.0;689379.0
Verona;2017-08;Paesi esteri;250220.0;270849.0;521069.0
Verona;2017-09;Italia;105719.0;63934.0;169653.0
Verona;2017-09;Mondo;333509.0;271862.0;605371.0
Verona;2017-09;Paesi esteri;227790.0;207928.0;435718.0
Verona;2017-10;Italia;105085.0;37528.0;142613.0
Verona;2017-10;Mondo;249755.0;120711.0;370466.0
Verona;2017-10;Paesi esteri;144670.0;83183.0;227853.0
Verona;2017-11;Italia;72778.0;19786.0;92564.0
Verona;2017-11;Mondo;116840.0;32190.0;149030.0
Verona;2017-11;Paesi esteri;44062.0;12404.0;56466.0
Verona;2017-12;Italia;98422.0;34963.0;133385.0
Verona;2017-12;Mondo;139583.0;47141.0;186724.0
Verona;2017-12;Paesi esteri;41161.0;12178.0;53339.0
Verona;2018-01;Italia;70925.0;20440.0;91365.0
Verona;2018-01;Mondo;108564.0;30994.0;139558.0
Verona;2018-01;Paesi esteri;37639.0;10554.0;48193.0
Verona;2018-02;Italia;68245.0;20490.0;88735.0
Verona;2018-02;Mondo;110937.0;33046.0;143983.0
Verona;2018-02;Paesi esteri;42692.0;12556.0;55248.0
Verona;2018-03;Italia;83148.0;33649.0;116797.0
Verona;2018-03;Mondo;169878.0;92104.0;261982.0
