Territorio;Periodo;Provenienza;Presenze Hotel;Presenze Altro;Presenze Totali
Verona;2013-04;Italia;176051.0;135022.0;311073.0
Verona;2013-05;Italia;143034.0;107242.0;250276.0
Verona;2013-06;Italia;149800.0;192581.0;342381.0
Verona;2013-07;Italia;168072.0;182886.0;350958.0
Verona;2013-08;Italia;220112.0;299598.0;519710.0
Verona;2013-09;Italia;173254.0;163993.0;337247.0
Verona;2013-10;Italia;132735.0;70717.0;203452.0
Verona;2013-11;Italia;136918.0;52539.0;189457.0
Verona;2013-12;Italia;107666.0;50021.0;157687.0
Verona;2014-01;Italia;90511.0;45940.0;136451.0
Verona;2014-02;Italia;101698.0;43444.0;145142.0
Verona;2014-03;Italia;106683.0;54419.0;161102.0
Verona;2014-04;Italia;205746.0;168889.0;374635.0
Verona;2014-05;Italia;173200.0;168305.0;341505.0
Verona;2014-06;Italia;152759.0;203449.0;356208.0
Verona;2014-07;Italia;165656.0;172838.0;338494.0
Verona;2014-08;Italia;213870.0;263151.0;477021.0
Verona;2014-09;Italia;160057.0;151676.0;311733.0
Verona;2014-10;Italia;138140.0;70462.0;208602.0
Verona;2014-11;Italia;126228.0;49525.0;175753.0
Verona;2014-12;Italia;129011.0;53155.0;182166.0
Verona;2015-01;Italia;107041.0;45287.0;152328.0
Verona;2015-02;Italia;91750.0;38958.0;130708.0
Verona;2015-03;Italia;139982.0;71436.0;211418.0
Verona;2015-04;Italia;176047.0;155611.0;331658.0
Verona;2015-05;Italia;194527.0;179894.0;374421.0
Verona;2015-06;Italia;157222.0;212501.0;369723.0
Verona;2015-07;Italia;173387.0;193083.0;366470.0
Verona;2015-08;Italia;227624.0;281326.0;508950.0
Verona;2015-09;Italia;176021.0;157731.0;333752.0
Verona;2015-10;Italia;161527.0;79651.0;241178.0
Verona;2015-11;Italia;133765.0;55549.0;189314.0
Verona;2015-12;Italia;150830.0;62350.0;213180.0
Verona;2016-01;Italia;128311.0;50395.0;178706.0
Verona;2016-02;Italia;120080.0;46269.0;166349.0
Verona;2016-03;Italia;144489.0;102112.0;246601.0
Verona;2016-04;Italia;218376.0;160675.0;379051.0
Verona;2016-05;Italia;171316.0;132103.0;303419.0
Verona;2016-06;Italia;198218.0;223502.0;421720.0
Verona;2016-07;Italia;196812.0;202565.0;399377.0
Verona;2016-08;Italia;251105.0;269302.0;520407.0
Verona;2016-09;Italia;207095.0;191257.0;398352.0
Verona;2016-10;Italia;194298.0;102725.0;297023.0
Verona;2016-11;Italia;136422.0;62700.0;199122.0
Verona;2016-12;Italia;155113.0;76700.0;231813.0
Verona;2017-01;Italia;133226.0;70028.0;203254.0
Verona;2017-02;Italia;118152.0;56692.0;174844.0
Verona;2017-03;Italia;136524.0;68558.0;205082.0
Verona;2017-04;Italia;249714.0;261750.0;511464.0
Verona;2017-05;Italia;170194.0;158059.0;328253.0
Verona;2017-06;Italia;174436.0;241280.0;415716.0
Verona;2017-07;Italia;184156.0;212887.0;397043.0
Verona;2017-08;Italia;239497.0;289583.0;529080.0
Verona;2017-09;Italia;190709.0;196957.0;387666.0
Verona;2017-10;Italia;184214.0;114616.0;298830.0
Verona;2017-11;Italia;127706.0;66504.0;194210.0
Verona;2017-12;Italia;167124.0;93144.0;260268.0
Verona;2018-01;Italia;135671.0;68780.0;204451.0
Verona;2018-02;Italia;120787.0;62361.0;183148.0
Verona;2018-03;Italia;143282.0;89558.0;232840.0
Verona;2018-04;Italia;243524.0;273852.0;517376.0
Verona;2018-05;Italia;182231.0;160940.0;343171.0
Verona;2018-06;Italia;191754.0;251149.0;442903.0
Verona;2018-07;Italia;201387.0;207293.0;408680.0
Verona;2018-08;Italia;265354.0;311116.0;576470.0
Verona;2018-09;Italia;215336.0;226114.0;441450.0
Verona;2018-10;Italia;191669.0;123409.0;315078.0
Verona;2018-11;Italia;158013.0;90743.0;248756.0
Verona;2018-12;Italia;169139.0;101007.0;270146.0
Verona;2019-01;Italia;128663.0;73206.0;201869.0
Verona;2019-02;Italia;114501.0;67385.0;181886.0
Verona;2019-03;Italia;149414.0;90171.0;239585.0
Verona;2019-04;Italia;239720.0;271669.0;511389.0
Verona;2019-05;Italia;193979.0;166312.0;360291.0
Verona;2019-06;Italia;200379.0;235456.0;435835.0
Verona;2019-07;Italia;214154.0;217454.0;431608.0
Verona;2019-08;Italia;274416.0;329482.0;603898.0
Verona;2019-09;Italia;200191.0;212002.0;412193.0
Verona;2019-10;Italia;183758.0;137004.0;320762.0
Verona;2019-11;Italia;176810.0;116367.0;293177.0
Verona;2019-12;Italia;163772.0;109385.0;273157.0
Verona;2020-01;Italia;146655.0;91683.0;238338.0
Verona;2020-02;Italia;112777.0;77843.0;190620.0
Verona;2020-03;Italia;23518.0;41081.0;64599.0
Verona;2020-04;Italia;6194.0;28180.0;34374.0
Verona;2020-05;Italia;19273.0;38244.0;57517.0
Verona;2020-06;Italia;74374.0;161076.0;235450.0
Verona;2020-07;Italia;164683.0;268928.0;433611.0
Verona;2020-08;Italia;273620.0;469239.0;742859.0
Verona;2020-09;Italia;161650.0;226997.0;388647.0
Verona;2020-10;Italia;108554.0;105877.0;214431.0
Verona;2020-11;Italia;43434.0;52862.0;96296.0
Verona;2020-12;Italia;41741.0;47561.0;89302.0
Verona;2021-01;Italia;35802.0;44489.0;80291.0
Verona;2021-02;Italia;51796.0;52586.0;104382.0
Verona;2021-03;Italia;48667.0;52307.0;100974.0
Verona;2021-04;Italia;49064.0;52055.0;101119.0
Verona;2021-05;Italia;114416.0;162323.0;276739.0
Verona;2021-06;Italia;176208.0;294978.0;471186.0
Verona;2021-07;Italia;265655.0;315917.0;581572.0
Verona;2021-08;Italia;353265.0;414601.0;767866.0
Verona;2021-09;Italia;237537.0;269617.0;507154.0
Verona;2021-10;Italia;218330.0;190048.0;408378.0
Verona;2021-11;Italia;154612.0;92333.0;246945.0
Verona;2021-12;Italia;123326.0;69952.0;193278.0
Verona;2016-01;Mondo;192786.0;70235.0;263021.0
Verona;2016-02;Mondo;196987.0;67738.0;264725.0
Verona;2016-03;Mondo;345159.0;287092.0;632251.0
Verona;2016-04;Mondo;525299.0;471828.0;997127.0
Verona;2016-05;Mondo;819071.0;1097277.0;1916348.0
Verona;2016-06;Mondo;868551.0;1126670.0;1995221.0
Verona;2016-07;Mondo;1168739.0;1936140.0;3104879.0
Verona;2016-08;Mondo;1218925.0;2142057.0;3360982.0
Verona;2016-09;Mondo;1000208.0;1258123.0;2258331.0
Verona;2016-10;Mondo;621605.0;473053.0;1094658.0
Verona;2016-11;Mondo;217129.0;99157.0;316286.0
Verona;2016-12;Mondo;225248.0;106339.0;331587.0
Verona;2017-01;Mondo;205267.0;99496.0;304763.0
Verona;2017-02;Mondo;186629.0;85572.0;272201.0
Verona;2017-03;Mondo;258621.0;123140.0;381761.0
Verona;2017-04;Mondo;689011.0;895291.0;1584302.0
Verona;2017-05;Mondo;717851.0;803871.0;1521722.0
Verona;2017-06;Mondo;925763.0;1542630.0;2468393.0
Verona;2017-07;Mondo;1116442.0;2077455.0;3193897.0
Verona;2017-08;Mondo;1176840.0;2222878.0;3399718.0
Verona;2017-09;Mondo;958298.0;1362980.0;2321278.0
Verona;2017-10;Mondo;607470.0;525264.0;1132734.0
Verona;2017-11;Mondo;220578.0;116512.0;337090.0
Verona;2017-12;Mondo;246414.0;129519.0;375933.0
Verona;2018-01;Mondo;209962.0;102830.0;312792.0
Verona;2018-02;Mondo;205379.0;99719.0;305098.0
Verona;2018-03;Mondo;333102.0;283842.0;616944.0
Verona;2018-04;Mondo;625452.0;721624.0;1347076.0
Verona;2018-05;Mondo;806543.0;1231840.0;2038383.0
Verona;2018-06;Mondo;882911.0;1318874.0;2201785.0
Verona;2018-07;Mondo;1108120.0;2098588.0;3206708.0
Verona;2018-08;Mondo;1150838.0;2210001.0;3360839.0
Verona;2018-09;Mondo;957329.0;1347319.0;2304648.0
Verona;2018-10;Mondo;593682.0;581446.0;1175128.0
Verona;2018-11;Mondo;253351.0;146919.0;400270.0
Verona;2018-12;Mondo;246621.0;146923.0;393544.0
Verona;2019-01;Mondo;197794.0;114289.0;312083.0
Verona;2019-02;Mondo;177549.0;108450.0;285999.0
Verona;2019-03;Mondo;285583.0;182721.0;468304.0
Verona;2019-04;Mondo;676568.0;938965.0;1615533.0
Verona;2019-05;Mondo;761577.0;873169.0;1634746.0
Verona;2019-06;Mondo;957119.0;1580372.0;2537491.0
Verona;2019-07;Mondo;1102139.0;2096814.0;3198953.0
Verona;2019-08;Mondo;1168472.0;2264915.0;3433387.0
Verona;2019-09;Mondo;947458.0;1394275.0;2341733.0
Verona;2019-10;Mondo;623162.0;684085.0;1307247.0
Verona;2019-11;Mondo;272320.0;185283.0;457603.0
Verona;2019-12;Mondo;250400.0;168361.0;418761.0
Verona;2020-01;Mondo;223539.0;144936.0;368475.0
Verona;2020-02;Mondo;177586.0;131301.0;308887.0
Verona;2020-03;Mondo;30383.0;54530.0;84913.0
Verona;2020-04;Mondo;7469.0;34686.0;42155.0
Verona;2020-05;Mondo;21211.0;44965.0;66176.0
Verona;2020-06;Mondo;133835.0;291543.0;425378.0
Verona;2020-07;Mondo;446794.0;923264.0;1370058.0
Verona;2020-08;Mondo;722410.0;1599557.0;2321967.0
Verona;2020-09;Mondo;553080.0;1134861.0;1687941.0
Verona;2020-10;Mondo;237996.0;346982.0;584978.0
Verona;2020-11;Mondo;53109.0;66052.0;119161.0
Verona;2020-12;Mondo;48399.0;56742.0;105141.0
Verona;2021-01;Mondo;42722.0;52907.0;95629.0
Verona;2021-02;Mondo;60958.0;62473.0;123431.0
Verona;2021-03;Mondo;58773.0;63630.0;122403.0
Verona;2021-04;Mondo;59419.0;63605.0;123024.0
Verona;2021-05;Mondo;200702.0;411744.0;612446.0
Verona;2021-06;Mondo;493257.0;920145.0;1413402.0
Verona;2021-07;Mondo;898745.0;1743909.0;2642654.0
Verona;2021-08;Mondo;1176708.0;2340889.0;3517597.0
Verona;2021-09;Mondo;876358.0;1530558.0;2406916.0
Verona;2021-10;Mondo;527484.0;703293.0;1230777.0
Verona;2021-11;Mondo;214074.0;145661.0;359735.0
Verona;2021-12;Mondo;157442.0;90106.0;247548.0
Verona;2008-01;Paesi esteri;72518.0;10105.0;82623.0
Verona;2008-02;Paesi esteri;65723.0;11816.0;77539.0
Verona;2008-03;Paesi esteri;175302.0;93506.0;268808.0
Verona;2008-04;Paesi esteri;250412.0;167236.0;417648.0
Verona;2008-05;Paesi esteri;495978.0;542363.0;1038341.0
Verona;2008-06;Paesi esteri;518882.0;551648.0;1070530.0
Verona;2008-07;Paesi esteri;723736.0;1386699.0;2110435.0
Verona;2008-08;Paesi esteri;704455.0;1130738.0;1835193.0
Verona;2008-09;Paesi esteri;550920.0;550116.0;1101036.0
Verona;2008-10;Paesi esteri;323124.0;146679.0;469803.0
Verona;2008-11;Paesi esteri;62751.0;12972.0;75723.0
Verona;2008-12;Paesi esteri;51131.0;10941.0;62072.0
Verona;2009-01;Paesi esteri;52425.0;10341.0;62766.0
Verona;2009-02;Paesi esteri;52948.0;9136.0;62084.0
Verona;2009-03;Paesi esteri;86904.0;21270.0;108174.0
Verona;2009-04;Paesi esteri;306736.0;291106.0;597842.0
Verona;2009-05;Paesi esteri;441547.0;457520.0;899067.0
Verona;2009-06;Paesi esteri;558386.0;736187.0;1294573.0
Verona;2009-07;Paesi esteri;731072.0;1395455.0;2126527.0
Verona;2009-08;Paesi esteri;747199.0;1349337.0;2096536.0
Verona;2009-09;Paesi esteri;566515.0;656170.0;1222685.0
Verona;2009-10;Paesi esteri;309977.0;176102.0;486079.0
Verona;2009-11;Paesi esteri;57629.0;12785.0;70414.0
Verona;2009-12;Paesi esteri;54278.0;10688.0;64966.0
Verona;2010-01;Paesi esteri;52172.0;11748.0;63920.0
Verona;2010-02;Paesi esteri;66389.0;11258.0;77647.0
Verona;2010-03;Paesi esteri;109373.0;58717.0;168090.0
Verona;2010-04;Paesi esteri;288078.0;237618.0;525696.0
Verona;2010-05;Paesi esteri;486853.0;670957.0;1157810.0
Verona;2010-06;Paesi esteri;559467.0;702829.0;1262296.0
Verona;2010-07;Paesi esteri;755766.0;1409602.0;2165368.0
Verona;2010-08;Paesi esteri;783574.0;1426225.0;2209799.0
Verona;2010-09;Paesi esteri;622191.0;715864.0;1338055.0
Verona;2010-10;Paesi esteri;334912.0;165278.0;500190.0
Verona;2010-11;Paesi esteri;67543.0;18988.0;86531.0
Verona;2010-12;Paesi esteri;55861.0;15725.0;71586.0
Verona;2011-01;Paesi esteri;59577.0;14609.0;74186.0
Verona;2011-02;Paesi esteri;52435.0;14357.0;66792.0
Verona;2011-03;Paesi esteri;108057.0;27428.0;135485.0
Verona;2011-04;Paesi esteri;351183.0;358999.0;710182.0
Verona;2011-05;Paesi esteri;472373.0;404755.0;877128.0
Verona;2011-06;Paesi esteri;665957.0;947907.0;1613864.0
Verona;2011-07;Paesi esteri;833527.0;1490651.0;2324178.0
Verona;2011-08;Paesi esteri;839787.0;1541181.0;2380968.0
Verona;2011-09;Paesi esteri;682796.0;773605.0;1456401.0
Verona;2011-10;Paesi esteri;360543.0;202050.0;562593.0
Verona;2011-11;Paesi esteri;73394.0;17900.0;91294.0
Verona;2011-12;Paesi esteri;60242.0;14906.0;75148.0
Verona;2012-01;Paesi esteri;63096.0;15120.0;78216.0
Verona;2012-02;Paesi esteri;70237.0;14890.0;85127.0
Verona;2012-03;Paesi esteri;121264.0;46504.0;167768.0
Verona;2012-04;Paesi esteri;359596.0;347928.0;707524.0
Verona;2012-05;Paesi esteri;516214.0;621699.0;1137913.0
Verona;2012-06;Paesi esteri;630403.0;880858.0;1511261.0
Verona;2012-07;Paesi esteri;869017.0;1693135.0;2562152.0
Verona;2012-08;Paesi esteri;878227.0;1605324.0;2483551.0
Verona;2012-09;Paesi esteri;704199.0;836157.0;1540356.0
Verona;2012-10;Paesi esteri;349035.0;222464.0;571499.0
Verona;2012-11;Paesi esteri;72591.0;20853.0;93444.0
Verona;2012-12;Paesi esteri;58387.0;15382.0;73769.0
Verona;2013-01;Paesi esteri;55115.0;15099.0;70214.0
Verona;2013-02;Paesi esteri;51927.0;13774.0;65701.0
Verona;2013-03;Paesi esteri;154319.0;90986.0;245305.0
Verona;2013-04;Paesi esteri;260075.0;204062.0;464137.0
Verona;2013-05;Paesi esteri;570544.0;809906.0;1380450.0
Verona;2013-06;Paesi esteri;609489.0;800804.0;1410293.0
Verona;2013-07;Paesi esteri;854183.0;1719113.0;2573296.0
Verona;2013-08;Paesi esteri;891362.0;1619158.0;2510520.0
Verona;2013-09;Paesi esteri;710866.0;893873.0;1604739.0
Verona;2013-10;Paesi esteri;329100.0;208088.0;537188.0
Verona;2013-11;Paesi esteri;64614.0;19890.0;84504.0
Verona;2013-12;Paesi esteri;53481.0;16494.0;69975.0
Verona;2014-01;Paesi esteri;55284.0;17471.0;72755.0
Verona;2014-02;Paesi esteri;62022.0;15681.0;77703.0
Verona;2014-03;Paesi esteri;103358.0;31002.0;134360.0
Verona;2014-04;Paesi esteri;347236.0;398091.0;745327.0
Verona;2014-05;Paesi esteri;482939.0;526704.0;1009643.0
Verona;2014-06;Paesi esteri;659807.0;1072507.0;1732314.0
Verona;2014-07;Paesi esteri;786241.0;1593387.0;2379628.0
Verona;2014-08;Paesi esteri;906259.0;1749969.0;2656228.0
Verona;2014-09;Paesi esteri;700524.0;950794.0;1651318.0
Verona;2014-10;Paesi esteri;341929.0;258681.0;600610.0
Verona;2014-11;Paesi esteri;66029.0;19379.0;85408.0
Verona;2014-12;Paesi esteri;58129.0;17076.0;75205.0
Verona;2015-01;Paesi esteri;66303.0;18429.0;84732.0
Verona;2015-02;Paesi esteri;61298.0;15765.0;77063.0
Verona;2015-03;Paesi esteri;131421.0;84111.0;215532.0
Verona;2015-04;Paesi esteri;345234.0;348837.0;694071.0
Verona;2015-05;Paesi esteri;591191.0;782912.0;1374103.0
Verona;2015-06;Paesi esteri;681192.0;926108.0;1607300.0
Verona;2015-07;Paesi esteri;866329.0;1603967.0;2470296.0
Verona;2015-08;Paesi esteri;921376.0;1698555.0;2619931.0
Verona;2015-09;Paesi esteri;754409.0;1013512.0;1767921.0
Verona;2015-10;Paesi esteri;365370.0;263482.0;628852.0
Verona;2015-11;Paesi esteri;72777.0;28696.0;101473.0
Verona;2015-12;Paesi esteri;66878.0;19599.0;86477.0
Verona;2016-01;Paesi esteri;64475.0;19840.0;84315.0
Verona;2016-02;Paesi esteri;76907.0;21469.0;98376.0
Verona;2016-03;Paesi esteri;200670.0;184980.0;385650.0
Verona;2016-04;Paesi esteri;306923.0;311153.0;618076.0
Verona;2016-05;Paesi esteri;647755.0;965174.0;1612929.0
Verona;2016-06;Paesi esteri;670333.0;903168.0;1573501.0
Verona;2016-07;Paesi esteri;971927.0;1733575.0;2705502.0
Verona;2016-08;Paesi esteri;967820.0;1872755.0;2840575.0
Verona;2016-09;Paesi esteri;793113.0;1066866.0;1859979.0
Verona;2016-10;Paesi esteri;427307.0;370328.0;797635.0
Verona;2016-11;Paesi esteri;80707.0;36457.0;117164.0
Verona;2016-12;Paesi esteri;70135.0;29639.0;99774.0
Verona;2017-01;Paesi esteri;72041.0;29468.0;101509.0
Verona;2017-02;Paesi esteri;68477.0;28880.0;97357.0
Verona;2017-03;Paesi esteri;122097.0;54582.0;176679.0
Verona;2017-04;Paesi esteri;439297.0;633541.0;1072838.0
Verona;2017-05;Paesi esteri;547657.0;645812.0;1193469.0
Verona;2017-06;Paesi esteri;751327.0;1301350.0;2052677.0
Verona;2017-07;Paesi esteri;932286.0;1864568.0;2796854.0
Verona;2017-08;Paesi esteri;937343.0;1933295.0;2870638.0
Verona;2017-09;Paesi esteri;767589.0;1166023.0;1933612.0
Verona;2017-10;Paesi esteri;423256.0;410648.0;833904.0
Verona;2017-11;Paesi esteri;92872.0;50008.0;142880.0
Verona;2017-12;Paesi esteri;79290.0;36375.0;115665.0
Verona;2018-01;Paesi esteri;74291.0;34050.0;108341.0
Verona;2018-02;Paesi esteri;84592.0;37358.0;121950.0
Verona;2018-03;Paesi esteri;189820.0;194284.0;384104.0
Verona;2018-04;Paesi esteri;381928.0;447772.0;829700.0
Verona;2018-05;Paesi esteri;624312.0;1070900.0;1695212.0
Verona;2018-06;Paesi esteri;691157.0;1067725.0;1758882.0
Verona;2018-07;Paesi esteri;906733.0;1891295.0;2798028.0
Verona;2018-08;Paesi esteri;885484.0;1898885.0;2784369.0
Verona;2018-09;Paesi esteri;741993.0;1121205.0;1863198.0
Verona;2018-10;Paesi esteri;402013.0;458037.0;860050.0
Verona;2018-11;Paesi esteri;95338.0;56176.0;151514.0
Verona;2018-12;Paesi esteri;77482.0;45916.0;123398.0
Verona;2019-01;Paesi esteri;69131.0;41083.0;110214.0
Verona;2019-02;Paesi esteri;63048.0;41065.0;104113.0
Verona;2019-03;Paesi esteri;136169.0;92550.0;228719.0
Verona;2019-04;Paesi esteri;436848.0;667296.0;1104144.0
Verona;2019-05;Paesi esteri;567598.0;706857.0;1274455.0
Verona;2019-06;Paesi esteri;756740.0;1344916.0;2101656.0
Verona;2019-07;Paesi esteri;887985.0;1879360.0;2767345.0
Verona;2019-08;Paesi esteri;894056.0;1935433.0;2829489.0
Verona;2019-09;Paesi esteri;747267.0;1182273.0;1929540.0
Verona;2019-10;Paesi esteri;439404.0;547081.0;986485.0
Verona;2019-11;Paesi esteri;95510.0;68916.0;164426.0
Verona;2019-12;Paesi esteri;86628.0;58976.0;145604.0
Verona;2020-01;Paesi esteri;76884.0;53253.0;130137.0
Verona;2020-02;Paesi esteri;64809.0;53458.0;118267.0
Verona;2020-03;Paesi esteri;6865.0;13449.0;20314.0
Verona;2020-04;Paesi esteri;1275.0;6506.0;7781.0
Verona;2020-05;Paesi esteri;1938.0;6721.0;8659.0
Verona;2020-06;Paesi esteri;59461.0;130467.0;189928.0
Verona;2020-07;Paesi esteri;282111.0;654336.0;936447.0
Verona;2020-08;Paesi esteri;448790.0;1130318.0;1579108.0
Verona;2020-09;Paesi esteri;391430.0;907864.0;1299294.0
Verona;2020-10;Paesi esteri;129442.0;241105.0;370547.0
Verona;2020-11;Paesi esteri;9675.0;13190.0;22865.0
Verona;2020-12;Paesi esteri;6658.0;9181.0;15839.0
Verona;2021-01;Paesi esteri;6920.0;8418.0;15338.0
Verona;2021-02;Paesi esteri;9162.0;9887.0;19049.0
Verona;2021-03;Paesi esteri;10106.0;11323.0;21429.0
Verona;2021-04;Paesi esteri;10355.0;11550.0;21905.0
Verona;2021-05;Paesi esteri;86286.0;249421.0;335707.0
Verona;2021-06;Paesi esteri;317049.0;625167.0;942216.0
Verona;2021-07;Paesi esteri;633090.0;1427992.0;2061082.0
Verona;2021-08;Paesi esteri;823443.0;1926288.0;2749731.0
Verona;2021-09;Paesi esteri;638821.0;1260941.0;1899762.0
Verona;2021-10;Paesi esteri;309154.0;513245.0;822399.0
Verona;2021-11;Paesi esteri;59462.0;53328.0;112790.0
Verona;2021-12;Paesi esteri;34116.0;20154.0;54270.0
Vicenza;2008-01;Italia;74420.0;32168.0;106588.0
Vicenza;2008-02;Italia;68866.0;25365.0;94231.0
Vicenza;2008-03;Italia;56917.0;24244.0;81161.0
Vicenza;2008-04;Italia;54328.0;23778.0;78106.0
Vicenza;2008-05;Italia;69314.0;185509.0;254823.0
Vicenza;2008-06;Italia;58201.0;31373.0;89574.0
Vicenza;2008-07;Italia;95468.0;87994.0;183462.0
Vicenza;2008-08;Italia;97851.0;116725.0;214576.0
Vicenza;2008-09;Italia;71691.0;27748.0;99439.0
Vicenza;2008-10;Italia;55604.0;22543.0;78147.0
Vicenza;2008-11;Italia;47168.0;20406.0;67574.0
Vicenza;2008-12;Italia;59509.0;36278.0;95787.0
Vicenza;2009-01;Italia;75004.0;47935.0;122939.0
Vicenza;2009-02;Italia;66103.0;33635.0;99738.0
Vicenza;2009-03;Italia;55678.0;32588.0;88266.0
Vicenza;2009-04;Italia;49052.0;29844.0;78896.0
Vicenza;2009-05;Italia;55406.0;29989.0;85395.0
Vicenza;2009-06;Italia;53511.0;37507.0;91018.0
Vicenza;2009-07;Italia;92990.0;101628.0;194618.0
Vicenza;2009-08;Italia;97832.0;140695.0;238527.0
Vicenza;2009-09;Italia;68934.0;38283.0;107217.0
Vicenza;2009-10;Italia;54489.0;27737.0;82226.0
Vicenza;2009-11;Italia;44173.0;26541.0;70714.0
Vicenza;2009-12;Italia;52279.0;40801.0;93080.0
Vicenza;2010-01;Italia;68110.0;45678.0;113788.0
Vicenza;2010-02;Italia;64175.0;34856.0;99031.0
Vicenza;2010-03;Italia;53728.0;33433.0;87161.0
Vicenza;2010-04;Italia;49168.0;30677.0;79845.0
Vicenza;2010-05;Italia;54674.0;33443.0;88117.0
Vicenza;2010-06;Italia;56197.0;38733.0;94930.0
Vicenza;2010-07;Italia;92557.0;101952.0;194509.0
Vicenza;2010-08;Italia;87190.0;129855.0;217045.0
Vicenza;2010-09;Italia;64545.0;35206.0;99751.0
Vicenza;2010-10;Italia;51548.0;28192.0;79740.0
Vicenza;2010-11;Italia;44578.0;28110.0;72688.0
Vicenza;2010-12;Italia;54484.0;41357.0;95841.0
Vicenza;2011-01;Italia;70983.0;49902.0;120885.0
Vicenza;2011-02;Italia;58531.0;31636.0;90167.0
Vicenza;2011-03;Italia;59042.0;36753.0;95795.0
Vicenza;2011-04;Italia;46014.0;36416.0;82430.0
Vicenza;2011-05;Italia;53111.0;35990.0;89101.0
Vicenza;2011-06;Italia;53570.0;42908.0;96478.0
Vicenza;2011-07;Italia;81260.0;104276.0;185536.0
Vicenza;2011-08;Italia;85818.0;121694.0;207512.0
Vicenza;2011-09;Italia;65678.0;42436.0;108114.0
Vicenza;2011-10;Italia;50763.0;31277.0;82040.0
Vicenza;2011-11;Italia;42805.0;28973.0;71778.0
Vicenza;2011-12;Italia;47995.0;40353.0;88348.0
Vicenza;2012-01;Italia;64667.0;44638.0;109305.0
Vicenza;2012-02;Italia;58186.0;33792.0;91978.0
Vicenza;2012-03;Italia;56402.0;36767.0;93169.0
Vicenza;2012-04;Italia;46172.0;32986.0;79158.0
Vicenza;2012-05;Italia;53132.0;33392.0;86524.0
Vicenza;2012-06;Italia;53189.0;44582.0;97771.0
Vicenza;2012-07;Italia;83918.0;104641.0;188559.0
Vicenza;2012-08;Italia;87490.0;129342.0;216832.0
Vicenza;2012-09;Italia;60687.0;36053.0;96740.0
Vicenza;2012-10;Italia;56266.0;28296.0;84562.0
Vicenza;2012-11;Italia;48078.0;28218.0;76296.0
Vicenza;2012-12;Italia;53459.0;36888.0;90347.0
Vicenza;2013-01;Italia;62929.0;36927.0;99856.0
Vicenza;2013-02;Italia;54761.0;28752.0;83513.0
Vicenza;2013-03;Italia;52378.0;30212.0;82590.0
Vicenza;2013-04;Italia;45710.0;28907.0;74617.0
Vicenza;2013-05;Italia;48486.0;29554.0;78040.0
Vicenza;2013-06;Italia;47971.0;38505.0;86476.0
Vicenza;2013-07;Italia;73249.0;93481.0;166730.0
Vicenza;2013-08;Italia;86358.0;121329.0;207687.0
Vicenza;2013-09;Italia;59293.0;32746.0;92039.0
Vicenza;2013-10;Italia;48200.0;24725.0;72925.0
Vicenza;2013-11;Italia;41716.0;23659.0;65375.0
Vicenza;2013-12;Italia;47902.0;30250.0;78152.0
Vicenza;2014-01;Italia;56308.0;32156.0;88464.0
Vicenza;2014-02;Italia;52318.0;25389.0;77707.0
Vicenza;2014-03;Italia;52940.0;28789.0;81729.0
Vicenza;2014-04;Italia;48655.0;26463.0;75118.0
Vicenza;2014-05;Italia;55175.0;27876.0;83051.0
Vicenza;2014-06;Italia;48283.0;32447.0;80730.0
Vicenza;2014-07;Italia;69109.0;76419.0;145528.0
Vicenza;2014-08;Italia;71444.0;87626.0;159070.0
Vicenza;2014-09;Italia;57058.0;32643.0;89701.0
Vicenza;2014-10;Italia;46344.0;30008.0;76352.0
Vicenza;2014-11;Italia;38917.0;24670.0;63587.0
Vicenza;2014-12;Italia;51499.0;29660.0;81159.0
Vicenza;2015-01;Italia;59639.0;31576.0;91215.0
Vicenza;2015-02;Italia;60336.0;26366.0;86702.0
Vicenza;2015-03;Italia;53842.0;27857.0;81699.0
Vicenza;2015-04;Italia;53105.0;26886.0;79991.0
Vicenza;2015-05;Italia;55327.0;26628.0;81955.0
Vicenza;2015-06;Italia;47938.0;29497.0;77435.0
Vicenza;2015-07;Italia;78013.0;57662.0;135675.0
Vicenza;2015-08;Italia;78340.0;71029.0;149369.0
Vicenza;2015-09;Italia;61133.0;27585.0;88718.0
Vicenza;2015-10;Italia;54076.0;22261.0;76337.0
Vicenza;2015-11;Italia;45927.0;21208.0;67135.0
Vicenza;2015-12;Italia;53526.0;25199.0;78725.0
Vicenza;2016-01;Italia;60323.0;25837.0;86160.0
Vicenza;2016-02;Italia;59996.0;22195.0;82191.0
Vicenza;2016-03;Italia;54590.0;22915.0;77505.0
Vicenza;2016-04;Italia;53632.0;22410.0;76042.0
Vicenza;2016-05;Italia;53935.0;21791.0;75726.0
Vicenza;2016-06;Italia;50529.0;26489.0;77018.0
Vicenza;2016-07;Italia;77823.0;59693.0;137516.0
Vicenza;2016-08;Italia;85599.0;71747.0;157346.0
Vicenza;2016-09;Italia;69421.0;28063.0;97484.0
Vicenza;2016-10;Italia;59874.0;21096.0;80970.0
Vicenza;2016-11;Italia;50994.0;19182.0;70176.0
Vicenza;2016-12;Italia;56490.0;26835.0;83325.0
Vicenza;2017-01;Italia;60750.0;26929.0;87679.0
Vicenza;2017-02;Italia;58988.0;21546.0;80534.0
Vicenza;2017-03;Italia;60073.0;25455.0;85528.0
Vicenza;2017-04;Italia;60726.0;24575.0;85301.0
